"SpeciesId","CU","CU_Name","BroodYear","Escape","TR2","TR3","TR4","TR5","TR6","TR7","Total","Total.ER","Age2","Age3","Age4","Age5","Age6","Age7","CU_index_2"
"CM","CM_19","Mussel-Kynoch",1963,90973.7752,NA,44561.0749,125545.2783,19895.65789,173.4444324,0,190175.4556,0.436380775,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",1964,137889.1766,NA,52721.56387,198729.7013,8266.261101,452.7972845,0,260170.3236,0.410634489,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",1965,53604.40317,NA,83454.67691,82568.34773,21580.05609,191.7806736,0,187794.8614,0.38473113,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",1966,112424.0381,NA,34673.80436,215554.4754,9140.155726,379.758652,0,259748.1942,0.303976762,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",1967,157580.1119,NA,90520.08323,91297.32863,18099.07721,549.1304128,0,200465.6195,0.175418973,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",1968,194804.1748,NA,38339.45814,180784.3815,26171.23714,406.007135,0,245701.0839,0.356026795,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",1969,80417.80988,NA,75918.70791,261413.931,19350.06469,141.2268691,0,356823.9304,0.360160623,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",1970,120561.0487,NA,109778.3321,193279.9908,6730.790711,78.05934985,0,309867.173,0.632563505,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",1971,81436.85028,NA,81166.12203,67231.15338,3720.263362,29.55567928,0,152147.0945,0.41400324,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",1972,118310.3758,NA,28233.09322,37160.21006,1408.606541,301.7036594,0,67103.61348,0.570073472,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",1973,212838.6405,NA,15605.0822,14070.00254,14379.02151,124.2725393,0,44178.37879,0.465122825,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",1974,162512.8897,NA,5908.565798,143626.2457,5922.757183,248.8535316,0,155706.4222,0.447625994,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",1975,72225.05695,NA,60314.49679,59160.0324,11860.21505,294.3352836,0,131629.0795,0.294252013,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",1976,39581.09723,NA,24843.70156,118466.904,14027.84899,246.9997457,0,157585.4543,0.300251484,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",1977,15114.05586,NA,49749.06688,140118.5251,11771.86469,96.81756609,0,201736.2742,0.294301549,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",1978,125517.4032,NA,58841.46236,117584.4079,4614.269074,98.27585566,0,181138.4152,0.425880293,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",1979,51334.56943,NA,49378.47089,46090.0725,4683.770309,286.0451051,0,100438.3588,0.429948835,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",1980,60942.73569,NA,19355.0943,46784.2923,13632.74388,429.4647786,0,80201.59526,0.662046286,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",1981,117225.8507,NA,19646.6254,136171.9795,20468.04238,209.3152094,0,176495.9625,0.450383005,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",1982,102654.396,NA,57184.14753,204447.019,9975.841539,337.8547042,0,271944.8628,0.426464727,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",1983,47072.80861,NA,85855.61095,99644.65712,16101.95934,180.9028323,0,201783.1302,0.329042461,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",1984,47776.373,NA,41844.84056,160835.9768,8621.724118,196.4899894,0,211499.0314,0.329119097,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",1985,123536.2227,NA,67541.56217,86118.92443,9364.598988,254.8355685,0,163279.9212,0.404010122,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",1986,171671.6623,NA,36164.83579,93539.20184,12145.31547,60.75272856,0,141910.1058,0.448367117,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",1987,80878.92439,NA,39280.91179,121314.6571,2895.439824,65.3507697,0,163556.3594,0.466771115,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",1988,120948.5705,NA,50944.95409,28921.38046,3114.579799,209.3474211,0,83190.26177,0.505973943,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",1989,110953.1556,NA,12145.26287,31110.28127,9977.376728,332.5875669,0,53565.50843,0.153604436,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",1990,87333.96708,NA,13064.47126,99659.99151,15850.93063,176.4230259,0,128751.8164,0.386630968,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",1991,130685.8639,NA,41851.28009,158328.5522,8408.21914,158.5105922,0,208746.562,0.29230251,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",1992,29697.91695,NA,66488.59271,83986.30932,7554.522935,496.8042832,0,158526.2293,0.325410951,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",1993,37147.94602,NA,35269.26405,75459.08229,23677.40414,229.9067731,0,134635.6572,0.215553761,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",1994,98343.77747,NA,31688.33491,236504.039,10957.22353,204.1294463,0,279353.7269,0.351726369,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",1995,191370.7212,NA,99317.65627,109447.2859,9728.691074,411.7171687,0,218905.3504,0.205948684,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",1996,109278.8871,NA,45961.36272,97175.97082,19622.20159,339.654506,0,163099.1896,0.14520872,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",1997,101673.2835,NA,40808.13887,195998.2565,16187.73685,621.0318772,0,253615.1641,0.114828042,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",1998,267972.6008,NA,82307.63225,161692.7737,29598.01925,427.2568416,0,274025.682,0.255638082,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",1999,131791.2461,NA,67901.36602,295642.6752,20362.81339,440.2847181,0,384347.1393,0.208931876,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",2000,127259.3135,NA,124152.3727,203395.9291,20983.71443,194.8066375,0,348726.8228,0.139674085,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",2001,210024.8411,NA,85414.21555,209597.8591,9284.371411,95.12851607,0,304391.5746,0.296035476,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",2002,159257.6951,NA,88018.658,92737.84094,4533.769929,46.04700745,0,185336.3159,0.352943608,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",2003,252608.038,NA,38944.38779,45285.99901,2194.573681,53.31945988,0,86478.27994,0.438677618,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",2004,177076.4552,NA,19017.43117,21920.71126,2541.174548,55.82297865,0,43535.13996,0.428059461,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",2005,178261.4831,NA,9205.397402,25382.76751,2660.490801,367.0782264,0,37615.73394,0.441268714,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",2006,121738.8933,NA,10659.2555,26574.56944,17494.73547,185.2341975,0,54913.79461,0.137608066,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",2007,60725.64306,NA,11159.74156,174747.8557,8828.154468,199.8614575,0,194935.6132,0.119071853,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",2008,31700.21658,NA,73383.72543,88180.87392,9525.281203,128.4177387,0,171218.2983,0.049964345,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",2009,33621.79621,NA,37030.73217,95144.19167,6120.314983,169.3000536,0,138464.5389,0.129809663,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",2010,38733.8131,NA,39954.91224,61133.35758,8068.742411,107.3564295,0,109264.3687,0.042461306,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",2011,207552.5691,NA,25672.38099,80595.41321,5116.545193,56.17165942,0,111440.511,0.219723414,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",2012,108092.1756,NA,33845.28898,51107.10604,2677.108725,40.44817936,0,87669.95193,0.19471024,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",2013,119398.2838,NA,21461.95055,26740.55917,1927.73678,46.49862372,0,50176.74513,0.175580756,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",2014,75159.20848,NA,11229.44739,19255.3851,2216.097451,7.032067518,NA,32707.96201,0.192325696,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",2015,59109.84843,NA,8086.118639,22135.70352,335.1442613,NA,NA,30556.96642,0.518183314,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",2016,53544.17744,NA,9295.681386,3347.620837,NA,NA,NA,12643.30222,0.311722966,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",2017,30687.09857,NA,1405.802019,NA,NA,NA,NA,1405.802019,0.2460932,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",2018,29310.2749,NA,NA,NA,NA,NA,NA,NA,0,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_19","Mussel-Kynoch",2019,33694.65487,NA,NA,NA,NA,NA,NA,NA,0,NA,0.27588,0.65695,0.06577,0.00138,0,"CM-19"
"CM","CM_20","Douglas-Gardner",1954,123740.6059,NA,38655.79902,280319.6019,6661.168849,171.5992286,0,325808.169,0.531149378,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",1955,71313.88786,NA,81459.39516,44393.28137,18219.28544,117.3746395,0,144189.3366,0.288922792,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",1956,49970.539,NA,12900.453,121422.2133,12462.07269,372.1430294,0,147156.8821,0.566924559,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",1957,93125.14184,NA,35284.65362,83053.33672,39511.71654,309.8382124,0,158159.5451,0.514545093,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",1958,189723.407,NA,24134.86081,263325.3697,32896.59796,283.0296258,0,320639.8581,0.530672138,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",1959,37174.6956,NA,76520.96107,219238.9898,30050.23731,281.7392336,0,326091.9274,0.419317065,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",1960,110887.5901,NA,63709.69202,200269.4528,29913.23189,824.1329943,0,294716.5097,0.366723037,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",1961,58179.46509,NA,58197.2448,199356.3817,87501.05924,473.0771821,0,345527.763,0.514240248,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",1962,240920.7239,NA,57931.91118,583149.7791,50228.24571,1027.783902,0,692337.7199,0.365560307,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",1963,181838.3248,NA,169460.2446,334745.5522,109123.3827,120.9499942,0,613450.1294,0.424856099,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",1964,183242.5138,NA,97275.28874,727251.4992,12841.68051,238.7134986,0,837607.1819,0.365516373,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",1965,152694.1773,NA,211335.443,85583.22855,25345.04034,112.982135,0,322376.694,0.468869522,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",1966,574083.7379,NA,24870.03401,168911.7229,11995.70526,745.4287383,0,206522.8909,0.317340688,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",1967,415676.3429,NA,49084.85419,79945.23645,79144.75533,463.7531136,0,208638.5991,0.13890834,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",1968,721248.6054,NA,23231.6633,527459.2901,49238.27701,503.2447674,0,600432.4752,0.312283806,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",1969,77807.07914,NA,153276.8827,328147.9175,53431.24291,83.29580059,0,534939.3389,0.369566422,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",1970,77488.1012,NA,95358.05095,356091.8893,8843.804134,83.29811894,0,460377.0425,0.681885023,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",1971,71556.34028,NA,103478.4215,58939.42853,8844.050282,119.1320312,0,171381.0324,0.379324763,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",1972,344397.7717,NA,17127.48651,58941.06898,12648.66107,428.7353552,0,89145.95191,0.547227255,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",1973,346966.139,NA,17127.96321,84296.85276,45520.32011,178.6002147,0,147123.7363,0.266793459,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",1974,352372.9674,NA,24496.22,303369.6375,18962.60443,280.7169313,0,347109.1788,0.313802089,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",1975,75670.68509,NA,88157.61371,126376.054,29804.69052,138.0082265,0,244476.3664,0.109711764,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",1976,75022.76851,NA,36724.21354,198633.009,14652.81222,206.4774894,0,250216.5123,0.117359262,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",1977,83804.91295,NA,57721.70289,97653.4945,21922.4314,50.65544116,0,177348.2842,0.310606779,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",1978,262421.4049,NA,28377.58952,146101.786,5378.263932,132.5605213,0,179990.1999,0.400159157,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",1979,108286.9726,NA,42456.40703,35843.37665,14074.41045,307.8562491,0,92682.05038,0.405816878,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",1980,118494.4134,NA,10415.89587,93798.74275,32686.16604,419.4933234,0,137320.298,0.586328746,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",1981,80863.60932,NA,27257.41903,217836.5688,44539.06153,163.0079369,0,289796.0573,0.425785411,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",1982,126119.7197,NA,63302.15588,296830.0512,17307.1182,1188.833962,0,378628.1592,0.401400484,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",1983,23615.14614,NA,86257.24448,115343.0855,126222.6262,358.9776513,0,328181.9339,0.543132136,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",1984,114250.7651,NA,33518.09119,841209.2065,38113.90267,644.174204,0,913485.3745,0.155361274,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",1985,213267.7973,NA,244450.9506,254009.6556,68394.21013,257.4265384,0,567112.2429,0.321103788,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",1986,292682.9485,NA,73813.86378,455812.4082,27331.8687,199.3515129,0,557157.4922,0.316248261,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",1987,99865.83584,NA,132456.6774,182152.9171,21165.84176,196.2947301,0,335971.731,0.399608872,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",1988,570249.3932,NA,52932.67526,141059.5032,20841.29251,492.3825796,0,215325.8536,0.52992224,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",1989,353221.3954,NA,40991.1463,138896.5486,52277.96674,547.8711546,0,232713.5328,0.035714434,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",1990,453759.8296,NA,40362.60312,348405.8938,58169.38126,184.7620242,0,447122.6402,0.309682644,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",1991,194211.6106,NA,101244.9118,387669.1566,19616.82512,114.8810587,0,508645.7746,0.260653624,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",1992,144020.4233,NA,112654.6085,130736.1001,12197.32057,1769.9428,0,257357.972,0.292004296,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",1993,183786.8966,NA,37991.2199,81288.89933,187920.9677,206.947261,0,307408.0342,0.082445267,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",1994,384346.3538,NA,23622.12463,1252397.077,21972.30868,167.2266921,0,1298158.737,0.235026903,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",1995,516271.4269,NA,363939.9731,146434.1925,17755.03807,247.584108,0,528376.7877,0.076523752,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",1996,158785.605,NA,42553.00261,118328.2422,26286.86371,1253.601663,0,188421.7102,0.157782052,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",1997,105816.15,NA,34385.56196,175188.4937,133099.2378,1442.607285,0,344115.9008,0.097328766,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",1998,1146392.294,NA,50908.85062,887038.3034,153166.6204,690.8738231,0,1091804.648,0.365253811,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",1999,162435.896,NA,257768.644,1020777.138,73352.4707,506.6669926,0,1352404.92,0.230783837,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",2000,140225.2424,NA,296632.4428,488856.6774,53794.59243,447.5979724,0,839731.3106,0.178236824,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",2001,167955.2866,NA,142059.1674,358513.4279,47523.02962,113.5558381,0,548209.1808,0.335190848,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",2002,803495.0886,NA,104182.1078,316716.6714,12056.6173,23.01085474,0,432978.4074,0.371869702,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",2003,663755.6376,NA,92036.19124,80351.18402,2443.142282,104.9079167,0,174935.4255,0.54909383,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",2004,392040.7366,NA,23349.62952,16282.29297,11138.43748,24.22232158,0,50794.5823,0.443892779,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",2005,147367.147,NA,4731.548306,74231.98548,2571.767919,262.2713912,0,81797.5731,0.714961096,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",2006,365796.1141,NA,21571.42275,17139.51702,27846.26353,368.0633796,0,66925.26668,0.199102288,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",2007,93832.8687,NA,4980.653083,185581.0955,39078.56596,45.2619283,0,229685.5764,0.190211504,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",2008,21134.09201,NA,53928.88577,260438.6428,4805.615959,63.69555339,0,319236.8401,0.09992869,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",2009,80213.91099,NA,75682.09348,32026.97098,6762.777888,759.7869299,0,115231.6293,0.250679689,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",2010,23801.12466,NA,9306.868543,45070.45361,80669.21435,376.6731649,0,135423.2097,0.037041017,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",2011,250210.5105,NA,13097.23568,537619.0293,39992.69674,72.95202061,0,590781.9137,0.065066536,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",2012,358414.8183,NA,156229.2492,266530.8566,7745.569127,63.43474582,0,430569.1097,0.045690114,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",2013,46185.64112,NA,77452.45863,51620.25425,6735.087044,161.7498921,0,135969.5498,0,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",2014,64995.46264,NA,15000.57314,44885.90831,17173.54722,17.64530947,NA,77077.67397,0,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",2015,537687.7426,NA,13043.60779,114452.9032,1873.463725,NA,NA,129369.9748,0.306471371,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",2016,313893.4469,NA,33259.40894,12485.67694,NA,NA,NA,45745.08587,0.183335563,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",2017,40995.93452,NA,3628.271746,NA,NA,NA,NA,3628.271746,0.449281658,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",2018,64729.33247,NA,NA,NA,NA,NA,NA,NA,0,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CM","CM_20","Douglas-Gardner",2019,165050.9103,NA,NA,NA,NA,NA,NA,NA,0,NA,0.20151,0.69344,0.10405,0.00098,0,"CM-20"
"CO","CO_20","Smith Inlet",1954,1110.13553,NA,NA,28.09701721,0,0,0,28.09701721,0.258711606,NA,0.77485,0.22514,0,0,0,"CO-20"
"CO","CO_20","Smith Inlet",1955,2775.338825,NA,96.69971477,224.7761377,0,0,0,321.4758524,0.258711606,NA,0.77485,0.22514,0,0,0,"CO-20"
"CO","CO_20","Smith Inlet",1956,NA,NA,773.5977181,1975.571522,0,0,0,2749.16924,NA,NA,0.77485,0.22514,0,0,0,"CO-20"
"CO","CO_20","Smith Inlet",1957,NA,NA,6799.198694,3935.376313,0,0,0,10734.57501,NA,NA,0.77485,0.22514,0,0,0,"CO-20"
"CO","CO_20","Smith Inlet",1958,92.51129417,NA,13544.13403,3733.562143,0,0,0,17277.69617,0.258711606,NA,0.77485,0.22514,0,0,0,"CO-20"
"CO","CO_20","Smith Inlet",1959,740.0903533,NA,12849.56306,1491.511108,0,0,0,14341.07416,0.258711606,NA,0.77485,0.22514,0,0,0,"CO-20"
"CO","CO_20","Smith Inlet",1960,6504.700371,NA,5133.238793,2019.766059,0,0,0,7153.004852,0.258711606,NA,0.77485,0.22514,0,0,0,"CO-20"
"CO","CO_20","Smith Inlet",1961,12957.48773,NA,6951.300216,797.0784093,0,0,0,7748.378626,0.258711606,NA,0.77485,0.22514,0,0,0,"CO-20"
"CO","CO_20","Smith Inlet",1962,12293.00118,NA,2743.254,760.133025,0,0,0,3503.387025,0.258711606,NA,0.77485,0.22514,0,0,0,"CO-20"
"CO","CO_20","Smith Inlet",1963,5066.709946,NA,2616.101423,96.03210902,0,0,0,2712.133532,0.235192369,NA,0.77485,0.22514,0,0,0,"CO-20"
"CO","CO_20","Smith Inlet",1964,6312.622228,NA,330.5075938,155.3025175,0,0,0,485.8101113,0.296342385,NA,0.77485,0.22514,0,0,0,"CO-20"
"CO","CO_20","Smith Inlet",1965,2741.00702,NA,534.494784,464.5690336,0,0,NA,999.0638176,0.225784674,NA,0.77485,0.22514,0,0,0,"CO-20"
"CO","CO_20","Smith Inlet",1966,2439.262639,NA,1598.877657,223.827107,0,NA,0,1822.704764,0.277526995,NA,0.77485,0.22514,0,0,0,"CO-20"
"CO","CO_20","Smith Inlet",1967,332.2432751,NA,770.3314996,596.8722852,NA,0,0,1367.203785,0.221080827,NA,0.77485,0.22514,0,0,0,"CO-20"
"CO","CO_20","Smith Inlet",1968,498.3649127,NA,2054.217332,NA,0,0,NA,2054.217332,0.277526995,NA,0.77485,0.22514,0,0,0,"CO-20"
"CO","CO_20","Smith Inlet",1969,1578.155557,NA,NA,344.4324104,0,NA,NA,344.4324104,0.235192369,NA,0.77485,0.22514,0,0,0,"CO-20"
"CO","CO_20","Smith Inlet",1970,727.6127725,NA,1185.411092,609.3088807,NA,NA,NA,1794.719972,0.2681193,NA,0.77485,0.22514,0,0,0,"CO-20"
"CO","CO_20","Smith Inlet",1971,1940.300727,NA,2097.019571,NA,NA,NA,NA,2097.019571,0.2681193,NA,0.77485,0.22514,0,0,0,"CO-20"
